Species Scientific Name	Gene Title	Gene Symbol	ENTREZ_GENE_ID
Homo sapiens	Ca++-dependent secretion activator	CADPS	8618
Homo sapiens	"runt-related transcription factor 1; translocated to, 1 (cyclin D-related)"	RUNX1T1	862
Homo sapiens	neuropeptide FF-amide peptide precursor	NPFF	8620
Homo sapiens	cyclin-dependent kinase 13	CDK13	8621
Homo sapiens	phosphodiesterase 8B	PDE8B	8622
Homo sapiens	acetylserotonin O-methyltransferase-like	ASMTL	8623
Homo sapiens	"proteasome (prosome, macropain) assembly chaperone 1"	PSMG1	8624
Homo sapiens	regulatory factor X-associated ankyrin-containing protein	RFXANK	8625
Homo sapiens	tumor protein p63	TP63	8626
Homo sapiens	"Homo sapiens cDNA FLJ35113 fis, clone PLACE6007242. /// Jrk homolog (mouse)"	AX747544 /// JRK	8629
Homo sapiens	"core-binding factor, runt domain, alpha subunit 2; translocated to, 3"	CBFA2T3	863
Homo sapiens	hydroxysteroid (17-beta) dehydrogenase 6	HSD17B6	8630
Homo sapiens	src kinase associated phosphoprotein 1	SKAP1	8631
Homo sapiens	"dynein, axonemal, heavy chain 17"	DNAH17	8632
Homo sapiens	unc-5 homolog C (C. elegans)	UNC5C	8633
Homo sapiens	ribonuclease T2	RNASET2	8635
Homo sapiens	Sjogren syndrome nuclear autoantigen 1	SSNA1	8636
Homo sapiens	2'-5'-oligoadenylate synthetase-like	OASL	8638
Homo sapiens	"amine oxidase, copper containing 3"	AOC3	8639
Homo sapiens	runt-related transcription factor 3	RUNX3	864
Homo sapiens	dachsous cadherin-related 1	DCHS1	8642
Homo sapiens	patched 2	PTCH2	8643
Homo sapiens	"aldo-keto reductase family 1, member C3"	AKR1C3	8644
Homo sapiens	"potassium channel, subfamily K, member 5"	KCNK5	8645
Homo sapiens	chordin	CHRD	8646
Homo sapiens	"ATP-binding cassette, sub-family B (MDR/TAP), member 11"	ABCB11	8647
Homo sapiens	nuclear receptor coactivator 1	NCOA1	8648
Homo sapiens	"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3"	LAMTOR3	8649
Homo sapiens	"core-binding factor, beta subunit"	CBFB	865
Homo sapiens	numb homolog (Drosophila)	NUMB	8650
Homo sapiens	suppressor of cytokine signaling 1	SOCS1	8651
Homo sapiens	"DEAD (Asp-Glu-Ala-Asp) box helicase 3, Y-linked"	DDX3Y	8653
Homo sapiens	"phosphodiesterase 5A, cGMP-specific"	PDE5A	8654
Homo sapiens	"dynein, light chain, LC8-type 1"	DYNLL1	8655
Homo sapiens	"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase"	TNKS	8658
Homo sapiens	"aldehyde dehydrogenase 4 family, member A1"	ALDH4A1	8659
Homo sapiens	"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 6"	SERPINA6	866
Homo sapiens	insulin receptor substrate 2	IRS2	8660
Homo sapiens	"eukaryotic translation initiation factor 3, subunit A"	EIF3A	8661
Homo sapiens	"eukaryotic translation initiation factor 3, subunit B"	EIF3B	8662
Homo sapiens	"eukaryotic translation initiation factor 3, subunit C"	EIF3C	8663
Homo sapiens	"eukaryotic translation initiation factor 3, subunit D"	EIF3D	8664
Homo sapiens	"eukaryotic translation initiation factor 3, subunit F"	EIF3F	8665
Homo sapiens	"eukaryotic translation initiation factor 3, subunit G"	EIF3G	8666
Homo sapiens	"eukaryotic translation initiation factor 3, subunit H"	EIF3H	8667
Homo sapiens	"eukaryotic translation initiation factor 3, subunit I"	EIF3I	8668
Homo sapiens	"eukaryotic translation initiation factor 3, subunit J"	EIF3J	8669
Homo sapiens	"Cbl proto-oncogene, E3 ubiquitin protein ligase"	CBL	867
Homo sapiens	"solute carrier family 4 (sodium bicarbonate cotransporter), member 4"	SLC4A4	8671
Homo sapiens	"eukaryotic translation initiation factor 4 gamma, 3"	EIF4G3	8672
Homo sapiens	vesicle-associated membrane protein 8	VAMP8	8673
Homo sapiens	vesicle-associated membrane protein 4	VAMP4	8674
Homo sapiens	syntaxin 16	STX16	8675
Homo sapiens	syntaxin 11	STX11	8676
Homo sapiens	syntaxin 10	STX10	8677
Homo sapiens	"beclin 1, autophagy related"	BECN1	8678
Homo sapiens	"Cbl proto-oncogene B, E3 ubiquitin protein ligase"	CBLB	868
Homo sapiens	phosphoprotein enriched in astrocytes 15	PEA15	8682
Homo sapiens	macrophage receptor with collagenous structure	MARCO	8685
Homo sapiens	keratin 38	KRT38	8687
Homo sapiens	keratin 37	KRT37	8688
Homo sapiens	keratin 36	KRT36	8689
Homo sapiens	cerebellin 1 precursor	CBLN1	869
Homo sapiens	JRK-like	JRKL	8690
Homo sapiens	hyaluronoglucosaminidase 2	HYAL2	8692
Homo sapiens	diacylglycerol O-acyltransferase 1	DGAT1	8694
Homo sapiens	cell division cycle 23	CDC23	8697
Homo sapiens	sphingosine-1-phosphate receptor 4	S1PR4	8698
Homo sapiens	"actinin, alpha 1"	ACTN1	87
Homo sapiens	"dynein, axonemal, heavy chain 11"	DNAH11	8701
Homo sapiens	"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 4"	B4GALT4	8702
Homo sapiens	"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3"	B4GALT3	8703
Homo sapiens	"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2"	B4GALT2	8704
Homo sapiens	"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 4"	B3GALT4	8705
Homo sapiens	"beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)"	B3GALNT1	8706
Homo sapiens	"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2"	B3GALT2	8707
Homo sapiens	"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1"	B3GALT1	8708
Homo sapiens	"serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1)"	SERPINH1	871
Homo sapiens	"serpin peptidase inhibitor, clade B (ovalbumin), member 7"	SERPINB7	8710
Homo sapiens	"tyrosine kinase, non-receptor, 1"	TNK1	8711
Homo sapiens	"P antigen family, member 1 (prostate associated)"	PAGE1	8712
Homo sapiens	"ATP-binding cassette, sub-family C (CFTR/MRP), member 3"	ABCC3	8714
Homo sapiens	nucleolar protein 4	NOL4	8715
Homo sapiens	TNFRSF1A-associated via death domain	TRADD	8717
Homo sapiens	polyribonucleotide nucleotidyltransferase 1	PNPT1	87178
Homo sapiens	"tumor necrosis factor receptor superfamily, member 25"	TNFRSF25	8718
Homo sapiens	"membrane-bound transcription factor peptidase, site 1"	MBTPS1	8720
Homo sapiens	endothelial differentiation-related factor 1	EDF1	8721
Homo sapiens	cathepsin F	CTSF	8722
Homo sapiens	sorting nexin 4	SNX4	8723
Homo sapiens	sorting nexin 3	SNX3	8724
Homo sapiens	"URI1, prefoldin-like chaperone"	URI1	8725
Homo sapiens	embryonic ectoderm development	EED	8726
Homo sapiens	"catenin (cadherin-associated protein), alpha-like 1"	CTNNAL1	8727
Homo sapiens	ADAM metallopeptidase domain 19	ADAM19	8728
Homo sapiens	golgi brefeldin A resistant guanine nucleotide exchange factor 1	GBF1	8729
Homo sapiens	carbonyl reductase 1	CBR1	873
Homo sapiens	RNA (guanine-7-) methyltransferase	RNMT	8731
Homo sapiens	RNA guanylyltransferase and 5'-phosphatase	RNGTT	8732
Homo sapiens	glycosylphosphatidylinositol anchor attachment 1	GPAA1	8733
Homo sapiens	"myosin, heavy chain 13, skeletal muscle"	MYH13	8735
Homo sapiens	myomesin 1	MYOM1	8736
Homo sapiens	receptor (TNFRSF)-interacting serine-threonine kinase 1	RIPK1	8737
Homo sapiens	CASP2 and RIPK1 domain containing adaptor with death domain	CRADD	8738
Homo sapiens	"harakiri, BCL2 interacting protein"	HRK	8739
Homo sapiens	carbonyl reductase 3	CBR3	874
Homo sapiens	"tumor necrosis factor (ligand) superfamily, member 14"	TNFSF14	8740
Homo sapiens	"tumor necrosis factor (ligand) superfamily, member 13"	TNFSF13	8741
Homo sapiens	"tumor necrosis factor (ligand) superfamily, member 10"	TNFSF10	8743
Homo sapiens	"tumor necrosis factor (ligand) superfamily, member 9"	TNFSF9	8744
Homo sapiens	ADAM metallopeptidase domain 23	ADAM23	8745
Homo sapiens	ADAM metallopeptidase domain 21	ADAM21	8747
Homo sapiens	ADAM metallopeptidase domain 20	ADAM20	8748
Homo sapiens	ADAM metallopeptidase domain 18	ADAM18	8749
Homo sapiens	cystathionine-beta-synthase	CBS	875
Homo sapiens	ADAM metallopeptidase domain 15	ADAM15	8751
Homo sapiens	ADAM metallopeptidase domain 9	ADAM9	8754
Homo sapiens	"ADAM metallopeptidase domain 6, pseudogene"	ADAM6	8755
Homo sapiens	ADAM metallopeptidase domain 7	ADAM7	8756
Homo sapiens	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2	CDS2	8760
Homo sapiens	"CD164 molecule, sialomucin"	CD164	8763
Homo sapiens	"tumor necrosis factor receptor superfamily, member 14"	TNFRSF14	8764
Homo sapiens	"RAB11A, member RAS oncogene family"	RAB11A	8766
Homo sapiens	receptor-interacting serine-threonine kinase 2	RIPK2	8767
Homo sapiens	Fas (TNFRSF6)-associated via death domain	FADD	8772
Homo sapiens	"synaptosomal-associated protein, 23kDa"	SNAP23	8773
Homo sapiens	"N-ethylmaleimide-sensitive factor attachment protein, gamma"	NAPG	8774
Homo sapiens	"N-ethylmaleimide-sensitive factor attachment protein, alpha"	NAPA	8775
Homo sapiens	myotubularin related protein 1	MTMR1	8776
Homo sapiens	gamma-glutamylamine cyclotransferase	GGACT	87769
Homo sapiens	multiple PDZ domain protein	MPDZ	8777
Homo sapiens	sialic acid binding Ig-like lectin 5	SIGLEC5	8778
Homo sapiens	RIO kinase 3	RIOK3	8780
Homo sapiens	"tumor necrosis factor receptor superfamily, member 18"	TNFRSF18	8784
Homo sapiens	matrilin 4	MATN4	8785
Homo sapiens	regulator of G-protein signaling 11	RGS11	8786
Homo sapiens	regulator of G-protein signaling 9	RGS9	8787
Homo sapiens	delta-like 1 homolog (Drosophila)	DLK1	8788
Homo sapiens	"fructose-1,6-bisphosphatase 2"	FBP2	8789
Homo sapiens	fucose-1-phosphate guanylyltransferase	FPGT	8790
Homo sapiens	"tumor necrosis factor receptor superfamily, member 11a, NFKB activator"	TNFRSF11A	8792
Homo sapiens	"tumor necrosis factor receptor superfamily, member 10d, decoy with truncated death domain"	TNFRSF10D	8793
Homo sapiens	"tumor necrosis factor receptor superfamily, member 10c, decoy without an intracellular domain"	TNFRSF10C	8794
Homo sapiens	"tumor necrosis factor receptor superfamily, member 10b"	TNFRSF10B	8795
Homo sapiens	sciellin	SCEL	8796
Homo sapiens	"tumor necrosis factor receptor superfamily, member 10a"	TNFRSF10A	8797
Homo sapiens	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 4	DYRK4	8798
Homo sapiens	peroxisomal biogenesis factor 11 beta	PEX11B	8799
Homo sapiens	"actinin, alpha 2"	ACTN2	88
Homo sapiens	peroxisomal biogenesis factor 11 alpha	PEX11A	8800
Homo sapiens	"succinate-CoA ligase, alpha subunit"	SUCLG1	8802
Homo sapiens	"succinate-CoA ligase, ADP-forming, beta subunit"	SUCLA2	8803
Homo sapiens	cellular repressor of E1A-stimulated genes 1	CREG1	8804
Homo sapiens	tripartite motif containing 24	TRIM24	8805
Homo sapiens	interleukin 18 receptor accessory protein	IL18RAP	8807
Homo sapiens	interleukin 1 receptor-like 2	IL1RL2	8808
Homo sapiens	interleukin 18 receptor 1	IL18R1	8809
Homo sapiens	calicin	CCIN	881
Homo sapiens	galanin receptor 2	GALR2	8811
Homo sapiens	cyclin K	CCNK	8812
Homo sapiens	"dolichyl-phosphate mannosyltransferase polypeptide 1, catalytic subunit"	DPM1	8813
Homo sapiens	cyclin-dependent kinase-like 1 (CDC2-related kinase)	CDKL1	8814
Homo sapiens	barrier to autointegration factor 1	BANF1	8815
Homo sapiens	DDB1 and CUL4 associated factor 5	DCAF5	8816
Homo sapiens	fibroblast growth factor 18	FGF18	8817
Homo sapiens	"dolichyl-phosphate mannosyltransferase polypeptide 2, regulatory subunit"	DPM2	8818
Homo sapiens	"Sin3A-associated protein, 30kDa"	SAP30	8819
Homo sapiens	HESX homeobox 1	HESX1	8820
Homo sapiens	"inositol polyphosphate-4-phosphatase, type II, 105kDa"	INPP4B	8821
Homo sapiens	fibroblast growth factor 17	FGF17	8822
Homo sapiens	fibroblast growth factor 16	FGF16	8823
Homo sapiens	carboxylesterase 2	CES2	8824
Homo sapiens	lin-7 homolog A (C. elegans)	LIN7A	8825
Homo sapiens	IQ motif containing GTPase activating protein 1	IQGAP1	8826
Homo sapiens	neuropilin 2	NRP2	8828
Homo sapiens	neuropilin 1	NRP1	8829
Homo sapiens	"cysteine conjugate-beta lyase, cytoplasmic"	CCBL1	883
Homo sapiens	synaptic Ras GTPase activating protein 1	SYNGAP1	8831
Homo sapiens	CD84 molecule	CD84	8832
Homo sapiens	guanine monphosphate synthase	GMPS	8833
Homo sapiens	transmembrane protein 11	TMEM11	8834
Homo sapiens	suppressor of cytokine signaling 2	SOCS2	8835
Homo sapiens	"gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase)"	GGH	8836
Homo sapiens	WNT1 inducible signaling pathway protein 3	WISP3	8838
Homo sapiens	WNT1 inducible signaling pathway protein 2	WISP2	8839
Homo sapiens	WNT1 inducible signaling pathway protein 1	WISP1	8840
Homo sapiens	histone deacetylase 3	HDAC3	8841
Homo sapiens	prominin 1	PROM1	8842
Homo sapiens	hydroxycarboxylic acid receptor 3	HCAR3	8843
Homo sapiens	kinase suppressor of ras 1	KSR1	8844
Homo sapiens	ankyrin repeat domain 13A	ANKRD13A	88455
Homo sapiens	"alkB, alkylation repair homolog 1 (E. coli)"	ALKBH1	8846
Homo sapiens	deleted in lymphocytic leukemia 2 (non-protein coding)	DLEU2	8847
Homo sapiens	"TSC22 domain family, member 1"	TSC22D1	8848
Homo sapiens	cholecystokinin	CCK	885
Homo sapiens	K(lysine) acetyltransferase 2B	KAT2B	8850
Homo sapiens	"cyclin-dependent kinase 5, regulatory subunit 1 (p35)"	CDK5R1	8851
Homo sapiens	A kinase (PRKA) anchor protein 4	AKAP4	8852
Homo sapiens	"ArfGAP with SH3 domain, ankyrin repeat and PH domain 2"	ASAP2	8853
Homo sapiens	"aldehyde dehydrogenase 1 family, member A2"	ALDH1A2	8854
Homo sapiens	"nuclear receptor subfamily 1, group I, member 2"	NR1I2	8856
Homo sapiens	Fc fragment of IgG binding protein	FCGBP	8857
Homo sapiens	"protein Z, vitamin K-dependent plasma glycoprotein"	PROZ	8858
Homo sapiens	serine/threonine kinase 19	STK19	8859
Homo sapiens	cholecystokinin A receptor	CCKAR	886
Homo sapiens	LIM domain binding 1	LDB1	8861
Homo sapiens	apelin	APLN	8862
Homo sapiens	period circadian clock 3	PER3	8863
Homo sapiens	period circadian clock 2	PER2	8864
Homo sapiens	synaptojanin 1	SYNJ1	8867
Homo sapiens	cholecystokinin B receptor	CCKBR	887
Homo sapiens	immediate early response 3	IER3	8870
Homo sapiens	synaptojanin 2	SYNJ2	8871
Homo sapiens	cell division cycle 123	CDC123	8872
Homo sapiens	Rho guanine nucleotide exchange factor (GEF) 7	ARHGEF7	8874
Homo sapiens	ribosomal RNA processing 36 homolog (S. cerevisiae)	RRP36	88745
Homo sapiens	vanin 2	VNN2	8875
Homo sapiens	vanin 1	VNN1	8876
Homo sapiens	sphingosine kinase 1	SPHK1	8877
Homo sapiens	sequestosome 1	SQSTM1	8878
Homo sapiens	sphingosine-1-phosphate lyase 1	SGPL1	8879
Homo sapiens	far upstream element (FUSE) binding protein 1	FUBP1	8880
Homo sapiens	cell division cycle 16	CDC16	8881
Homo sapiens	ZPR1 zinc finger	ZPR1	8882
Homo sapiens	NEDD8 activating enzyme E1 subunit 1	NAE1	8883
Homo sapiens	"solute carrier family 5 (sodium/multivitamin and iodide cotransporter), member 6"	SLC5A6	8884
Homo sapiens	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18	DDX18	8886
Homo sapiens	Tax1 (human T-cell leukemia virus type I) binding protein 1	TAX1BP1	8887
Homo sapiens	minichromosome maintenance complex component 3 associated protein	MCM3AP	8888
Homo sapiens	"KRIT1, ankyrin repeat containing"	KRIT1	889
Homo sapiens	"eukaryotic translation initiation factor 2B, subunit 4 delta, 67kDa"	EIF2B4	8890
Homo sapiens	"eukaryotic translation initiation factor 2B, subunit 3 gamma, 58kDa"	EIF2B3	8891
Homo sapiens	"eukaryotic translation initiation factor 2B, subunit 2 beta, 39kDa"	EIF2B2	8892
Homo sapiens	"eukaryotic translation initiation factor 2B, subunit 5 epsilon, 82kDa"	EIF2B5	8893
Homo sapiens	"eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa"	EIF2S2	8894
Homo sapiens	copine III	CPNE3	8895
Homo sapiens	BUD31 homolog (S. cerevisiae)	BUD31	8896
Homo sapiens	myotubularin related protein 3	MTMR3	8897
Homo sapiens	myotubularin related protein 2	MTMR2	8898
Homo sapiens	pre-mRNA processing factor 4B	PRPF4B	8899
Homo sapiens	"actinin, alpha 3"	ACTN3	89
Homo sapiens	cyclin A2	CCNA2	890
Homo sapiens	cyclin A1	CCNA1	8900
Homo sapiens	copine I	CPNE1	8904
Homo sapiens	"adaptor-related protein complex 1, sigma 2 subunit"	AP1S2	8905
Homo sapiens	"adaptor-related protein complex 1, gamma 2 subunit"	AP1G2	8906
Homo sapiens	"adaptor-related protein complex 1, mu 1 subunit"	AP1M1	8907
Homo sapiens	glycogenin 2	GYG2	8908
Homo sapiens	"endonuclease, polyU-specific"	ENDOU	8909
Homo sapiens	cyclin B1	CCNB1	891
Homo sapiens	"sarcoglycan, epsilon"	SGCE	8910
Homo sapiens	"calcium channel, voltage-dependent, T type, alpha 1I subunit"	CACNA1I	8911
Homo sapiens	"calcium channel, voltage-dependent, T type, alpha 1H subunit"	CACNA1H	8912
Homo sapiens	tripartite motif containing 4	TRIM4	89122
Homo sapiens	"calcium channel, voltage-dependent, T type, alpha 1G subunit"	CACNA1G	8913
Homo sapiens	timeless circadian clock	TIMELESS	8914
Homo sapiens	B-cell CLL/lymphoma 10	BCL10	8915
Homo sapiens	cyclin C	CCNC	892
Homo sapiens	HECT and RLD domain containing E3 ubiquitin protein ligase 2	HERC2	8924
Homo sapiens	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1	HERC1	8925
Homo sapiens	bassoon presynaptic cytomatrix protein	BSN	8927
Homo sapiens	forkhead box H1	FOXH1	8928
Homo sapiens	paired-like homeobox 2b	PHOX2B	8929
Homo sapiens	methyl-CpG binding domain protein 4	MBD4	8930
Homo sapiens	methyl-CpG binding domain protein 2	MBD2	8932
Homo sapiens	"family with sequence similarity 127, member A"	FAM127A	8933
Homo sapiens	"RAB29, member RAS oncogene family"	RAB29	8934
Homo sapiens	src kinase associated phosphoprotein 2	SKAP2	8935
Homo sapiens	"WAS protein family, member 1"	WASF1	8936
Homo sapiens	BAI1-associated protein 3	BAIAP3	8938
Homo sapiens	far upstream element (FUSE) binding protein 3	FUBP3	8939
Homo sapiens	cyclin D2	CCND2	894
Homo sapiens	topoisomerase (DNA) III beta	TOP3B	8940
Homo sapiens	"cyclin-dependent kinase 5, regulatory subunit 2 (p39)"	CDK5R2	8941
Homo sapiens	kynureninase	KYNU	8942
Homo sapiens	"adaptor-related protein complex 3, delta 1 subunit"	AP3D1	8943
Homo sapiens	beta-transducin repeat containing E3 ubiquitin protein ligase	BTRC	8945
Homo sapiens	cyclin D3	CCND3	896
Homo sapiens	"histone cluster 1, H3f"	HIST1H3F	8968
Homo sapiens	"histone cluster 1, H2bj"	HIST1H2BJ	8970
Homo sapiens	"H1 histone family, member X"	H1FX	8971
Homo sapiens	maltase-glucoamylase (alpha-glucosidase)	MGAM	8972
Homo sapiens	"cholinergic receptor, nicotinic, alpha 6 (neuronal)"	CHRNA6	8973
Homo sapiens	ubiquitin specific peptidase 13 (isopeptidase T-3)	USP13	8975
Homo sapiens	Wiskott-Aldrich syndrome-like	WASL	8976
Homo sapiens	radial spoke head 1 homolog (Chlamydomonas)	RSPH1	89765
Homo sapiens	uromodulin-like 1	UMODL1	89766
Homo sapiens	"serpin peptidase inhibitor, clade B (ovalbumin), member 12"	SERPINB12	89777
Homo sapiens	"serpin peptidase inhibitor, clade B (ovalbumin), member 11 (gene/pseudogene)"	SERPINB11	89778
Homo sapiens	Hermansky-Pudlak syndrome 4	HPS4	89781
Homo sapiens	leishmanolysin-like (metallopeptidase M8 family)	LMLN	89782
Homo sapiens	sialic acid binding Ig-like lectin 10	SIGLEC10	89790
Homo sapiens	neuron navigator 3	NAV3	89795
Homo sapiens	neuron navigator 1	NAV1	89796
Homo sapiens	neuron navigator 2	NAV2	89797
Homo sapiens	cyclin E1	CCNE1	898
Homo sapiens	"protein phosphatase 1, regulatory subunit 3F"	PPP1R3F	89801
Homo sapiens	"potassium channel, subfamily K, member 17"	KCNK17	89822
